time_s,volts,Force_newtons,,,correction factor,0.0081
6966.19,0.000074,0.009135802,,,,
6966.2,0.000084,0.01037037,,,,
6966.21,0.000074,0.009135802,,,,
6966.22,0.000025,0.00308642,,,,
6966.23,0.000064,0.007901235,,,,
6966.24,0.000025,0.00308642,,,,
6966.25,0.000025,0.00308642,,,,
6966.26,0.000015,0.001851852,,,,
6966.27,0.000035,0.004320988,,,,
6966.28,-0.000043,-0.005308642,,,,
6966.29,-0.000043,-0.005308642,,,,
6966.3,-0.000053,-0.00654321,,,,
6966.31,-0.000024,-0.002962963,,,,
6966.32,-0.000033,-0.004074074,,,,
6966.33,-0.000043,-0.005308642,,,,
6966.34,-0.000063,-0.007777778,,,,
6966.35,-0.000092,-0.011358025,,,,
6966.36,-0.000063,-0.007777778,,,,
6966.37,-0.000033,-0.004074074,,,,
6966.38,-0.000092,-0.011358025,,,,
6966.39,-0.000092,-0.011358025,,,,
6966.4,-0.000082,-0.010123457,,,,
6966.41,-0.000063,-0.007777778,,,,
6966.42,-0.000112,-0.01382716,,,,
6966.43,-0.000131,-0.01617284,,,,
6966.44,-0.000151,-0.018641975,,,,
6966.45,-0.00016,-0.019753086,,,,
6966.46,-0.000131,-0.01617284,,,,
6966.47,-0.000112,-0.01382716,,,,
6966.48,-0.00017,-0.020987654,,,,
6966.49,-0.00019,-0.02345679,,,,
6966.5,-0.00016,-0.019753086,,,,
6966.51,-0.00016,-0.019753086,,,,
6966.52,-0.000121,-0.014938272,,,,
6966.53,-0.00019,-0.02345679,,,,
6966.54,-0.00018,-0.022222222,,,,
6966.55,-0.00019,-0.02345679,,,,
6966.56,-0.00017,-0.020987654,,,,
6966.57,-0.000141,-0.017407407,,,,
6966.58,-0.00016,-0.019753086,,,,
6966.59,-0.00017,-0.020987654,,,,
6966.6,-0.00017,-0.020987654,,,,
6966.61,-0.000151,-0.018641975,,,,
6966.62,-0.000141,-0.017407407,,,,
6966.63,-0.000151,-0.018641975,,,,
6966.64,-0.00016,-0.019753086,,,,
6966.65,-0.00017,-0.020987654,,,,
6966.66,-0.000141,-0.017407407,,,,
6966.67,-0.000121,-0.014938272,,,,
6966.68,-0.000141,-0.017407407,,,,
6966.69,-0.000131,-0.01617284,,,,
6966.7,-0.00019,-0.02345679,,,,
6966.71,-0.000199,-0.024567901,,,,
6966.72,-0.000141,-0.017407407,,,,
6966.73,-0.000141,-0.017407407,,,,
6966.74,-0.000121,-0.014938272,,,,
6966.75,-0.00018,-0.022222222,,,,
6966.76,-0.000209,-0.025802469,,,,
6966.77,-0.000151,-0.018641975,,,,
6966.78,-0.000141,-0.017407407,,,,
6966.79,-0.000092,-0.011358025,,,,
6966.8,-0.000112,-0.01382716,,,,
6966.81,-0.00017,-0.020987654,,,,
6966.82,-0.00019,-0.02345679,,,,
6966.83,-0.000151,-0.018641975,,,,
6966.84,-0.000073,-0.009012346,,,,
6966.85,-0.000063,-0.007777778,,,,
6966.86,-0.000121,-0.014938272,,,,
6966.87,-0.000141,-0.017407407,,,,
6966.88,-0.000151,-0.018641975,,,,
6966.89,-0.000102,-0.012592593,,,,
6966.9,-0.000053,-0.00654321,,,,
6966.91,-0.000033,-0.004074074,,,,
6966.92,-0.000082,-0.010123457,,,,
6966.93,-0.000151,-0.018641975,,,,
6966.94,-0.000092,-0.011358025,,,,
6966.95,-0.000063,-0.007777778,,,,
6966.96,0.000015,0.001851852,,,,
6966.97,-0.000043,-0.005308642,,,,
6966.98,-0.000102,-0.012592593,,,,
6966.99,-0.000082,-0.010123457,,,,
6967,-0.000053,-0.00654321,,,,
6967.01,-0.000033,-0.004074074,,,,
6967.02,-0.000033,-0.004074074,,,,
6967.03,-0.000033,-0.004074074,,,,
6967.04,-0.000092,-0.011358025,,,,
6967.05,-0.000092,-0.011358025,,,,
6967.06,-0.000043,-0.005308642,,,,
6967.07,0.000006,0.000740741,,,,
6967.08,-0.000033,-0.004074074,,,,
6967.09,-0.000073,-0.009012346,,,,
6967.1,-0.00017,-0.020987654,,,,
6967.11,-0.000063,-0.007777778,,,,
6967.12,-0.000033,-0.004074074,,,,
6967.13,0.000006,0.000740741,,,,
6967.14,-0.000014,-0.001728395,,,,
6967.15,-0.000053,-0.00654321,,,,
6967.16,-0.000082,-0.010123457,,,,
6967.17,-0.000053,-0.00654321,,,,
6967.18,-0.000014,-0.001728395,,,,
6967.19,-0.000004,-0.000493827,,,,
6967.2,-0.000063,-0.007777778,,,,
6967.21,-0.000082,-0.010123457,,,,
6967.22,-0.000053,-0.00654321,,,,
6967.23,-0.000033,-0.004074074,,,,
6967.24,0.000006,0.000740741,,,,
6967.25,-0.000033,-0.004074074,,,,
6967.26,-0.000082,-0.010123457,,,,
6967.27,-0.000073,-0.009012346,,,,
6967.28,-0.000043,-0.005308642,,,,
6967.29,0.000006,0.000740741,,,,
6967.3,0.000025,0.00308642,,,,
6967.31,-0.000043,-0.005308642,,,,
6967.32,-0.000092,-0.011358025,,,,
6967.33,-0.000073,-0.009012346,,,,
6967.34,-0.000024,-0.002962963,,,,
6967.35,-0.000043,-0.005308642,,,,
6967.36,-0.000014,-0.001728395,,,,
6967.37,-0.000063,-0.007777778,,,,
6967.38,-0.000082,-0.010123457,,,,
6967.39,-0.000102,-0.012592593,,,,
6967.4,-0.000053,-0.00654321,,,,
6967.41,-0.000004,-0.000493827,,,,
6967.42,-0.000063,-0.007777778,,,,
6967.43,-0.000082,-0.010123457,,,,
6967.44,-0.000063,-0.007777778,,,,
6967.45,0.000006,0.000740741,,,,
6967.46,-0.000024,-0.002962963,,,,
6967.47,-0.000014,-0.001728395,,,,
6967.48,-0.000043,-0.005308642,,,,
6967.49,-0.000063,-0.007777778,,,,
6967.5,-0.000053,-0.00654321,,,,
6967.51,-0.000043,-0.005308642,,,,
6967.52,0.000006,0.000740741,,,,
6967.53,0.000015,0.001851852,,,,
6967.54,-0.000024,-0.002962963,,,,
6967.55,-0.000033,-0.004074074,,,,
6967.56,-0.000063,-0.007777778,,,,
6967.57,0.000006,0.000740741,,,,
6967.58,-0.000004,-0.000493827,,,,
6967.59,-0.000014,-0.001728395,,,,
6967.6,-0.000043,-0.005308642,,,,
6967.61,-0.000033,-0.004074074,,,,
6967.62,-0.000004,-0.000493827,,,,
6967.63,0.000015,0.001851852,,,,
6967.64,-0.000014,-0.001728395,,,,
6967.65,0.000015,0.001851852,,,,
6967.66,-0.000033,-0.004074074,,,,
6967.67,-0.000014,-0.001728395,,,,
6967.68,0.000015,0.001851852,,,,
6967.69,0.000054,0.006666667,,,,
6967.7,0.000045,0.005555556,,,,
6967.71,0.000025,0.00308642,,,,
6967.72,0.000006,0.000740741,,,,
6967.73,-0.000014,-0.001728395,,,,
6967.74,0.000045,0.005555556,,,,
6967.75,0.000074,0.009135802,,,,
6967.76,0.000074,0.009135802,,,,
6967.77,0.000064,0.007901235,,,,
6967.78,0.000045,0.005555556,,,,
6967.79,0.000045,0.005555556,,,,
6967.8,0.000103,0.012716049,,,,
6967.81,0.000084,0.01037037,,,,
6967.82,0.000103,0.012716049,,,,
6967.83,0.000084,0.01037037,,,,
6967.84,0.000035,0.004320988,,,,
6967.85,0.000025,0.00308642,,,,
6967.86,0.000084,0.01037037,,,,
6967.87,0.000123,0.015185185,,,,
6967.88,0.000084,0.01037037,,,,
6967.89,0.000064,0.007901235,,,,
6967.9,0.000025,0.00308642,,,,
6967.91,0.000045,0.005555556,,,,
6967.92,0.000103,0.012716049,,,,
6967.93,0.000084,0.01037037,,,,
6967.94,0.000084,0.01037037,,,,
6967.95,0.000035,0.004320988,,,,
6967.96,0.000045,0.005555556,,,,
6967.97,0.000093,0.011481481,,,,
6967.98,0.000064,0.007901235,,,,
6967.99,0.000113,0.013950617,,,,
6968,0.000084,0.01037037,,,,
6968.01,0.000015,0.001851852,,,,
6968.02,0.000064,0.007901235,,,,
6968.03,0.000035,0.004320988,,,,
6968.04,0.000103,0.012716049,,,,
6968.05,0.000103,0.012716049,,,,
6968.06,0.000084,0.01037037,,,,
6968.07,0.000025,0.00308642,,,,
6968.08,0.000054,0.006666667,,,,
6968.09,0.000074,0.009135802,,,,
6968.1,0.000103,0.012716049,,,,
6968.11,0.000064,0.007901235,,,,
6968.12,0.000084,0.01037037,,,,
6968.13,0.000045,0.005555556,,,,
6968.14,0.000045,0.005555556,,,,
6968.15,0.000054,0.006666667,,,,
6968.16,0.000103,0.012716049,,,,
6968.17,0.000093,0.011481481,,,,
6968.18,0.000045,0.005555556,,,,
6968.19,0.000025,0.00308642,,,,
6968.2,0.000025,0.00308642,,,,
6968.21,0.000064,0.007901235,,,,
6968.22,0.000084,0.01037037,,,,
6968.23,0.000045,0.005555556,,,,
6968.24,0.000035,0.004320988,,,,
6968.25,-0.000024,-0.002962963,,,,
6968.26,-0.000014,-0.001728395,,,,
6968.27,-0.000014,-0.001728395,,,,
6968.28,-0.000014,-0.001728395,,,,
6968.29,-0.000063,-0.007777778,,,,
6968.3,-0.000082,-0.010123457,,,,
6968.31,-0.000112,-0.01382716,,,,
6968.32,-0.000131,-0.01617284,,,,
6968.33,-0.000121,-0.014938272,,,,
6968.34,-0.000112,-0.01382716,,,,
6968.35,-0.000121,-0.014938272,,,,
6968.36,-0.00017,-0.020987654,,,,
6968.37,-0.00016,-0.019753086,,,,
6968.38,-0.000199,-0.024567901,,,,
6968.39,-0.00018,-0.022222222,,,,
6968.4,-0.000209,-0.025802469,,,,
6968.41,-0.00016,-0.019753086,,,,
6968.42,-0.00019,-0.02345679,,,,
6968.43,-0.00017,-0.020987654,,,,
6968.44,-0.000199,-0.024567901,,,,
6968.45,-0.00018,-0.022222222,,,,
6968.46,-0.00019,-0.02345679,,,,
6968.47,-0.000141,-0.017407407,,,,
6968.48,-0.00017,-0.020987654,,,,
6968.49,-0.00016,-0.019753086,,,,
6968.5,-0.00018,-0.022222222,,,,
6968.51,-0.00019,-0.02345679,,,,
6968.52,-0.000151,-0.018641975,,,,
6968.53,-0.000131,-0.01617284,,,,
6968.54,-0.000141,-0.017407407,,,,
6968.55,-0.00016,-0.019753086,,,,
6968.56,-0.000151,-0.018641975,,,,
6968.57,-0.00019,-0.02345679,,,,
6968.58,-0.000219,-0.027037037,,,,
6968.59,-0.00016,-0.019753086,,,,
6968.6,-0.000131,-0.01617284,,,,
6968.61,-0.000131,-0.01617284,,,,
6968.62,-0.000229,-0.028271605,,,,
6968.63,-0.00016,-0.019753086,,,,
6968.64,-0.000199,-0.024567901,,,,
6968.65,-0.00019,-0.02345679,,,,
6968.66,-0.00016,-0.019753086,,,,
6968.67,-0.00017,-0.020987654,,,,
6968.68,-0.00017,-0.020987654,,,,
6968.69,-0.00018,-0.022222222,,,,
6968.7,-0.000219,-0.027037037,,,,
6968.71,-0.00018,-0.022222222,,,,
6968.72,-0.00017,-0.020987654,,,,
6968.73,-0.00016,-0.019753086,,,,
6968.74,-0.00017,-0.020987654,,,,
6968.75,-0.00018,-0.022222222,,,,
6968.76,-0.00017,-0.020987654,,,,
6968.77,-0.000131,-0.01617284,,,,
6968.78,-0.00018,-0.022222222,,,,
6968.79,-0.00017,-0.020987654,,,,
6968.8,-0.000151,-0.018641975,,,,
6968.81,-0.000151,-0.018641975,,,,
6968.82,-0.00017,-0.020987654,,,,
6968.83,-0.000141,-0.017407407,,,,
6968.84,-0.000131,-0.01617284,,,,
6968.85,-0.000121,-0.014938272,,,,
6968.86,-0.000131,-0.01617284,,,,
6968.87,-0.000141,-0.017407407,,,,
6968.88,-0.000121,-0.014938272,,,,
6968.89,-0.000112,-0.01382716,,,,
6968.9,-0.000092,-0.011358025,,,,
6968.91,-0.000092,-0.011358025,,,,
6968.92,-0.000082,-0.010123457,,,,
6968.93,-0.000102,-0.012592593,,,,
6968.94,-0.000082,-0.010123457,,,,
6968.95,-0.000082,-0.010123457,,,,
6968.96,-0.000082,-0.010123457,,,,
6968.97,-0.000043,-0.005308642,,,,
6968.98,-0.000082,-0.010123457,,,,
6968.99,-0.000102,-0.012592593,,,,
6969,-0.000073,-0.009012346,,,,
6969.01,-0.000063,-0.007777778,,,,
6969.02,-0.000043,-0.005308642,,,,
6969.03,-0.000024,-0.002962963,,,,
6969.04,-0.000043,-0.005308642,,,,
6969.05,-0.000024,-0.002962963,,,,
6969.06,-0.000082,-0.010123457,,,,
6969.07,-0.000033,-0.004074074,,,,
6969.08,-0.000033,-0.004074074,,,,
6969.09,-0.000004,-0.000493827,,,,
6969.1,-0.000053,-0.00654321,,,,
6969.11,-0.000024,-0.002962963,,,,
6969.12,-0.000043,-0.005308642,,,,
6969.13,-0.000033,-0.004074074,,,,
6969.14,-0.000014,-0.001728395,,,,
6969.15,-0.000024,-0.002962963,,,,
6969.16,-0.000033,-0.004074074,,,,
6969.17,-0.000063,-0.007777778,,,,
6969.18,-0.000004,-0.000493827,,,,
6969.19,-0.000033,-0.004074074,,,,
6969.2,0.000006,0.000740741,,,,
6969.21,-0.000043,-0.005308642,,,,
6969.22,-0.000073,-0.009012346,,,,
6969.23,-0.000073,-0.009012346,,,,
6969.24,-0.000014,-0.001728395,,,,
6969.25,-0.000043,-0.005308642,,,,
6969.26,-0.000033,-0.004074074,,,,
6969.27,-0.000033,-0.004074074,,,,
6969.28,-0.000082,-0.010123457,,,,
6969.29,-0.000043,-0.005308642,,,,
6969.3,-0.000073,-0.009012346,,,,
6969.31,-0.000033,-0.004074074,,,,
6969.32,-0.000024,-0.002962963,,,,
6969.33,-0.000053,-0.00654321,,,,
6969.34,-0.000053,-0.00654321,,,,
6969.35,-0.000082,-0.010123457,,,,
6969.36,-0.000063,-0.007777778,,,,
6969.37,-0.000014,-0.001728395,,,,
6969.38,-0.000004,-0.000493827,,,,
6969.39,-0.000073,-0.009012346,,,,
6969.4,-0.000043,-0.005308642,,,,
6969.41,-0.000112,-0.01382716,,,,
6969.42,-0.000063,-0.007777778,,,,
6969.43,-0.000063,-0.007777778,,,,
6969.44,-0.000004,-0.000493827,,,,
6969.45,-0.000053,-0.00654321,,,,
6969.46,-0.000063,-0.007777778,,,,
6969.47,-0.000043,-0.005308642,,,,
6969.48,-0.000014,-0.001728395,,,,
6969.49,0.000015,0.001851852,,,,
6969.5,-0.000004,-0.000493827,,,,
6969.51,-0.000043,-0.005308642,,,,
6969.52,-0.000043,-0.005308642,,,,
6969.53,-0.000073,-0.009012346,,,,
6969.54,-0.000014,-0.001728395,,,,
6969.55,0.000015,0.001851852,,,,
6969.56,-0.000014,-0.001728395,,,,
6969.57,-0.000053,-0.00654321,,,,
6969.58,-0.000053,-0.00654321,,,,
6969.59,0.000006,0.000740741,,,,
6969.6,0.000015,0.001851852,,,,
6969.61,0.000054,0.006666667,,,,
6969.62,-0.000004,-0.000493827,,,,
6969.63,0.000006,0.000740741,,,,
6969.64,-0.000033,-0.004074074,,,,
6969.65,0.000006,0.000740741,,,,
6969.66,0.000025,0.00308642,,,,
6969.67,0.000015,0.001851852,,,,
6969.68,-0.000014,-0.001728395,,,,
6969.69,-0.000033,-0.004074074,,,,
6969.7,-0.000014,-0.001728395,,,,
6969.71,0.000025,0.00308642,,,,
6969.72,0.000045,0.005555556,,,,
6969.73,0.000025,0.00308642,,,,
6969.74,-0.000004,-0.000493827,,,,
6969.75,-0.000024,-0.002962963,,,,
6969.76,0.000015,0.001851852,,,,
6969.77,0.000054,0.006666667,,,,
6969.78,0.000035,0.004320988,,,,
6969.79,0.000025,0.00308642,,,,
6969.8,0.000015,0.001851852,,,,
6969.81,0.000015,0.001851852,,,,
6969.82,0.000054,0.006666667,,,,
6969.83,0.000064,0.007901235,,,,
6969.84,0.000064,0.007901235,,,,
6969.85,0.000035,0.004320988,,,,
6969.86,0.000025,0.00308642,,,,
6969.87,0.000045,0.005555556,,,,
6969.88,0.000035,0.004320988,,,,
6969.89,0.000054,0.006666667,,,,
6969.9,0.000045,0.005555556,,,,
6969.91,0.000035,0.004320988,,,,
6969.92,0.000025,0.00308642,,,,
6969.93,0.000054,0.006666667,,,,
6969.94,0.000113,0.013950617,,,,
6969.95,0.000064,0.007901235,,,,
6969.96,0.000054,0.006666667,,,,
6969.97,0.000035,0.004320988,,,,
6969.98,0.000025,0.00308642,,,,
6969.99,0.000054,0.006666667,,,,
6970,0.000093,0.011481481,,,,
6970.01,0.000084,0.01037037,,,,
6970.02,0.000054,0.006666667,,,,
6970.03,0.000035,0.004320988,,,,
6970.04,0.000064,0.007901235,,,,
6970.05,0.000084,0.01037037,,,,
6970.06,0.000074,0.009135802,,,,
6970.07,0.000084,0.01037037,,,,
6970.08,0.000025,0.00308642,,,,
6970.09,0.000035,0.004320988,,,,
6970.1,0.000054,0.006666667,,,,
6970.11,0.000084,0.01037037,,,,
6970.12,0.000054,0.006666667,,,,
6970.13,0.000054,0.006666667,,,,
6970.14,0.000054,0.006666667,,,,
6970.15,0.000074,0.009135802,,,,
6970.16,0.000064,0.007901235,,,,
6970.17,0.000084,0.01037037,,,,
6970.18,0.000064,0.007901235,,,,
6970.19,0.000054,0.006666667,,,,
6970.2,0.000045,0.005555556,,,,
6970.21,0.000025,0.00308642,,,,
6970.22,0.000015,0.001851852,,,,
6970.23,0.000035,0.004320988,,,,
6970.24,0.000035,0.004320988,,,,
6970.25,0.000006,0.000740741,,,,
6970.26,-0.000024,-0.002962963,,,,
6970.27,-0.000043,-0.005308642,,,,
6970.28,-0.000004,-0.000493827,,,,
6970.29,-0.000043,-0.005308642,,,,
6970.3,-0.000014,-0.001728395,,,,
6970.31,-0.000053,-0.00654321,,,,
6970.32,-0.000073,-0.009012346,,,,
6970.33,-0.000053,-0.00654321,,,,
6970.34,-0.000082,-0.010123457,,,,
6970.35,-0.000092,-0.011358025,,,,
6970.36,-0.000092,-0.011358025,,,,
6970.37,-0.000102,-0.012592593,,,,
6970.38,-0.00016,-0.019753086,,,,
6970.39,-0.000151,-0.018641975,,,,
6970.4,-0.000141,-0.017407407,,,,
6970.41,-0.000151,-0.018641975,,,,
6970.42,-0.000151,-0.018641975,,,,
6970.43,-0.00017,-0.020987654,,,,
6970.44,-0.000199,-0.024567901,,,,
6970.45,-0.00017,-0.020987654,,,,
6970.46,-0.00018,-0.022222222,,,,
6970.47,-0.00016,-0.019753086,,,,
6970.48,-0.000209,-0.025802469,,,,
6970.49,-0.000209,-0.025802469,,,,
6970.5,-0.000219,-0.027037037,,,,
6970.51,-0.00017,-0.020987654,,,,
6970.52,-0.00016,-0.019753086,,,,
6970.53,-0.00019,-0.02345679,,,,
6970.54,-0.00017,-0.020987654,,,,
6970.55,-0.00017,-0.020987654,,,,
6970.56,-0.00017,-0.020987654,,,,
6970.57,-0.000151,-0.018641975,,,,
6970.58,-0.000141,-0.017407407,,,,
6970.59,-0.00017,-0.020987654,,,,
6970.6,-0.00017,-0.020987654,,,,
6970.61,-0.00019,-0.02345679,,,,
6970.62,-0.00017,-0.020987654,,,,
6970.63,-0.00016,-0.019753086,,,,
6970.64,-0.00016,-0.019753086,,,,
6970.65,-0.000209,-0.025802469,,,,
6970.66,-0.00019,-0.02345679,,,,
6970.67,-0.00017,-0.020987654,,,,
6970.68,-0.00017,-0.020987654,,,,
6970.69,-0.00016,-0.019753086,,,,
6970.7,-0.00018,-0.022222222,,,,
6970.71,-0.00019,-0.02345679,,,,
6970.72,-0.00018,-0.022222222,,,,
6970.73,-0.000121,-0.014938272,,,,
6970.74,-0.000141,-0.017407407,,,,
6970.75,-0.00018,-0.022222222,,,,
6970.76,-0.00018,-0.022222222,,,,
6970.77,-0.00016,-0.019753086,,,,
6970.78,-0.00016,-0.019753086,,,,
6970.79,-0.000131,-0.01617284,,,,
6970.8,-0.00016,-0.019753086,,,,
6970.81,-0.000112,-0.01382716,,,,
6970.82,-0.000131,-0.01617284,,,,
6970.83,-0.00016,-0.019753086,,,,
6970.84,-0.000112,-0.01382716,,,,
6970.85,-0.000102,-0.012592593,,,,
6970.86,-0.000112,-0.01382716,,,,
6970.87,-0.000092,-0.011358025,,,,
6970.88,-0.000121,-0.014938272,,,,
6970.89,-0.000112,-0.01382716,,,,
6970.9,-0.000063,-0.007777778,,,,
6970.91,-0.000073,-0.009012346,,,,
6970.92,-0.000082,-0.010123457,,,,
6970.93,-0.000092,-0.011358025,,,,
6970.94,-0.000082,-0.010123457,,,,
6970.95,-0.000082,-0.010123457,,,,
6970.96,-0.000121,-0.014938272,,,,
6970.97,-0.000092,-0.011358025,,,,
6970.98,-0.000102,-0.012592593,,,,
6970.99,-0.000112,-0.01382716,,,,
6971,-0.000053,-0.00654321,,,,
6971.01,-0.000073,-0.009012346,,,,
6971.02,-0.000092,-0.011358025,,,,
6971.03,-0.000102,-0.012592593,,,,
6971.04,-0.000092,-0.011358025,,,,
6971.05,-0.000092,-0.011358025,,,,
6971.06,-0.000082,-0.010123457,,,,
6971.07,-0.000063,-0.007777778,,,,
6971.08,-0.000053,-0.00654321,,,,
6971.09,-0.000092,-0.011358025,,,,
6971.1,-0.000073,-0.009012346,,,,
6971.11,-0.000073,-0.009012346,,,,
6971.12,-0.000033,-0.004074074,,,,
6971.13,-0.000024,-0.002962963,,,,
6971.14,-0.000043,-0.005308642,,,,
6971.15,-0.000053,-0.00654321,,,,
6971.16,-0.000092,-0.011358025,,,,
6971.17,-0.000053,-0.00654321,,,,
6971.18,-0.000073,-0.009012346,,,,
6971.19,-0.000024,-0.002962963,,,,
6971.2,-0.000043,-0.005308642,,,,
6971.21,-0.000073,-0.009012346,,,,
6971.22,-0.000053,-0.00654321,,,,
6971.23,-0.000063,-0.007777778,,,,
6971.24,-0.000024,-0.002962963,,,,
6971.25,-0.000033,-0.004074074,,,,
6971.26,-0.000053,-0.00654321,,,,
6971.27,-0.000121,-0.014938272,,,,
6971.28,-0.000043,-0.005308642,,,,
6971.29,-0.000024,-0.002962963,,,,
6971.3,-0.000043,-0.005308642,,,,
6971.31,-0.000053,-0.00654321,,,,
6971.32,-0.000063,-0.007777778,,,,
6971.33,-0.000082,-0.010123457,,,,
6971.34,-0.000043,-0.005308642,,,,
6971.35,-0.000014,-0.001728395,,,,
6971.36,-0.000024,-0.002962963,,,,
6971.37,-0.000043,-0.005308642,,,,
6971.38,-0.000063,-0.007777778,,,,
6971.39,-0.000063,-0.007777778,,,,
6971.4,-0.000053,-0.00654321,,,,
6971.41,-0.000033,-0.004074074,,,,
6971.42,-0.000053,-0.00654321,,,,
6971.43,-0.000063,-0.007777778,,,,
6971.44,-0.000063,-0.007777778,,,,
6971.45,-0.000014,-0.001728395,,,,
6971.46,-0.000063,-0.007777778,,,,
6971.47,-0.000033,-0.004074074,,,,
6971.48,-0.000043,-0.005308642,,,,
6971.49,-0.000043,-0.005308642,,,,
6971.5,-0.000053,-0.00654321,,,,
6971.51,-0.000053,-0.00654321,,,,
6971.52,-0.000082,-0.010123457,,,,
6971.53,-0.000082,-0.010123457,,,,
6971.54,-0.000014,-0.001728395,,,,
6971.55,-0.000024,-0.002962963,,,,
6971.56,-0.000073,-0.009012346,,,,
6971.57,-0.000053,-0.00654321,,,,
6971.58,-0.000043,-0.005308642,,,,
6971.59,-0.000024,-0.002962963,,,,
6971.6,-0.000033,-0.004074074,,,,
6971.61,-0.000053,-0.00654321,,,,
6971.62,-0.000033,-0.004074074,,,,
6971.63,-0.000073,-0.009012346,,,,
6971.64,-0.000014,-0.001728395,,,,
6971.65,-0.000004,-0.000493827,,,,
6971.66,0.000006,0.000740741,,,,
6971.67,0.000015,0.001851852,,,,
6971.68,-0.000004,-0.000493827,,,,
6971.69,-0.000004,-0.000493827,,,,
6971.7,0.000045,0.005555556,,,,
6971.71,0.000045,0.005555556,,,,
6971.72,0.000054,0.006666667,,,,
6971.73,0.000006,0.000740741,,,,
6971.74,0.000035,0.004320988,,,,
6971.75,0.000035,0.004320988,,,,
6971.76,0.000093,0.011481481,,,,
6971.77,0.000064,0.007901235,,,,
6971.78,0.000025,0.00308642,,,,
6971.79,0.000045,0.005555556,,,,
6971.8,0.000015,0.001851852,,,,
6971.81,0.000084,0.01037037,,,,
6971.82,0.000084,0.01037037,,,,
6971.83,0.000064,0.007901235,,,,
6971.84,0.000064,0.007901235,,,,
6971.85,0.000006,0.000740741,,,,
6971.86,0.000045,0.005555556,,,,
6971.87,0.000064,0.007901235,,,,
6971.88,0.000064,0.007901235,,,,
6971.89,0.000064,0.007901235,,,,
6971.9,0.000074,0.009135802,,,,
6971.91,0.000025,0.00308642,,,,
6971.92,0.000074,0.009135802,,,,
6971.93,0.000035,0.004320988,,,,
6971.94,0.000054,0.006666667,,,,
6971.95,0.000045,0.005555556,,,,
6971.96,0.000054,0.006666667,,,,
6971.97,0.000064,0.007901235,,,,
6971.98,0.000045,0.005555556,,,,
6971.99,0.000064,0.007901235,,,,
6972,0.000123,0.015185185,,,,
6972.01,0.000064,0.007901235,,,,
6972.02,0.000054,0.006666667,,,,
6972.03,0.000054,0.006666667,,,,
6972.04,0.000074,0.009135802,,,,
6972.05,0.000093,0.011481481,,,,
6972.06,0.000103,0.012716049,,,,
6972.07,0.000074,0.009135802,,,,
6972.08,0.000015,0.001851852,,,,
6972.09,0.000064,0.007901235,,,,
6972.1,0.000084,0.01037037,,,,
6972.11,0.000093,0.011481481,,,,
6972.12,0.000054,0.006666667,,,,
6972.13,0.000025,0.00308642,,,,
6972.14,0.000054,0.006666667,,,,
6972.15,0.000025,0.00308642,,,,
6972.16,0.000054,0.006666667,,,,
6972.17,0.000054,0.006666667,,,,
6972.18,0.000035,0.004320988,,,,
6972.19,0.000025,0.00308642,,,,
6972.2,0.000006,0.000740741,,,,
6972.21,0.000015,0.001851852,,,,
6972.22,0.000045,0.005555556,,,,
6972.23,0.000006,0.000740741,,,,
6972.24,-0.000073,-0.009012346,,,,
6972.25,-0.000053,-0.00654321,,,,
6972.26,-0.000073,-0.009012346,,,,
6972.27,-0.000043,-0.005308642,,,,
6972.28,-0.000043,-0.005308642,,,,
6972.29,-0.000063,-0.007777778,,,,
6972.3,-0.000121,-0.014938272,,,,
6972.31,-0.000131,-0.01617284,,,,
6972.32,-0.000112,-0.01382716,,,,
6972.33,-0.000082,-0.010123457,,,,
6972.34,-0.000102,-0.012592593,,,,
6972.35,-0.000131,-0.01617284,,,,
6972.36,-0.000151,-0.018641975,,,,
6972.37,-0.000121,-0.014938272,,,,
6972.38,-0.000131,-0.01617284,,,,
6972.39,-0.000121,-0.014938272,,,,
6972.4,-0.00016,-0.019753086,,,,
6972.41,-0.00017,-0.020987654,,,,
6972.42,-0.00017,-0.020987654,,,,
6972.43,-0.00016,-0.019753086,,,,
6972.44,-0.000209,-0.025802469,,,,
6972.45,-0.00018,-0.022222222,,,,
6972.46,-0.000151,-0.018641975,,,,
6972.47,-0.00017,-0.020987654,,,,
6972.48,-0.00017,-0.020987654,,,,
6972.49,-0.00018,-0.022222222,,,,
6972.5,-0.00017,-0.020987654,,,,
6972.51,-0.000121,-0.014938272,,,,
6972.52,-0.000151,-0.018641975,,,,
6972.53,-0.00018,-0.022222222,,,,
6972.54,-0.00019,-0.02345679,,,,
6972.55,-0.000151,-0.018641975,,,,
6972.56,-0.000151,-0.018641975,,,,
6972.57,-0.000112,-0.01382716,,,,
6972.58,-0.000131,-0.01617284,,,,
6972.59,-0.00016,-0.019753086,,,,
6972.6,-0.000151,-0.018641975,,,,
6972.61,-0.000151,-0.018641975,,,,
6972.62,-0.00016,-0.019753086,,,,
6972.63,-0.000151,-0.018641975,,,,
6972.64,-0.000131,-0.01617284,,,,
6972.65,-0.00016,-0.019753086,,,,
6972.66,-0.00018,-0.022222222,,,,
6972.67,-0.000141,-0.017407407,,,,
6972.68,-0.000121,-0.014938272,,,,
6972.69,-0.00018,-0.022222222,,,,
6972.7,-0.00018,-0.022222222,,,,
6972.71,-0.00016,-0.019753086,,,,
